customer_id,brand,region,acquisition_channel,plan,tenure_months,active_subscriptions,monthly_revenue,discount_rate,support_tickets_90d,late_shipments_90d,email_engagement,avg_days_between_orders,churned,churn_risk_score,risk_segment
CUST-02355,Voltix Home,Philippines,organic,monthly,17,3,130.74,0.031,0,1,0.264,46.8,0,0.1683,low
CUST-02356,Voltix Home,Malaysia,email,monthly,11,2,147.27,0.065,1,0,0.439,14.2,1,0.182,low
CUST-02357,Northstar Apparel,Singapore,paid_search,quarterly,36,3,52.74,0.432,1,0,0.381,44.5,0,0.1305,low
CUST-02358,DermaCo Labs,Malaysia,display,monthly,6,1,45.41,0.125,0,1,0.485,24.8,0,0.2923,watch
CUST-02359,Northstar Apparel,Indonesia,affiliate,annual,9,1,56.27,0.55,0,0,0.403,62.4,0,0.3264,watch
CUST-02360,Voltix Home,Thailand,email,monthly,27,3,133.85,0.331,1,0,0.55,24.1,0,0.1359,low
CUST-02361,Northstar Apparel,Singapore,organic,annual,9,2,70.88,0.123,1,1,0.651,75.3,0,0.2324,low
CUST-02362,DermaCo Labs,Thailand,affiliate,quarterly,2,2,35.54,0.41,0,1,0.621,51.3,0,0.2705,watch
CUST-02363,Northstar Apparel,Singapore,display,quarterly,11,1,54.35,0.261,1,0,0.32,46.6,0,0.3405,watch
CUST-02364,Voltix Home,Philippines,display,monthly,36,1,99.47,0.168,0,0,0.077,28.6,1,0.1145,low
CUST-02365,DermaCo Labs,Indonesia,organic,monthly,15,3,44.87,0.069,1,1,0.469,40.8,0,0.2237,low
CUST-02366,Northstar Apparel,Malaysia,organic,quarterly,17,1,68.15,0.132,1,1,0.626,38.5,0,0.1406,low
CUST-02367,Northstar Apparel,Thailand,email,quarterly,20,2,50.71,0.149,0,1,0.898,36.1,0,0.0585,low
CUST-02368,Northstar Apparel,Singapore,affiliate,monthly,26,3,46.31,0.438,0,0,0.606,36.7,0,0.1444,low
CUST-02369,Northstar Apparel,Indonesia,email,annual,9,3,71.84,0.247,1,0,0.506,65.4,0,0.2439,low
CUST-02370,Northstar Apparel,Thailand,organic,monthly,30,2,46.29,0.237,1,0,0.853,26.0,0,0.082,low
CUST-02371,Northstar Apparel,Malaysia,organic,quarterly,35,2,48.48,0.364,0,0,0.391,66.3,0,0.0972,low
CUST-02372,Northstar Apparel,Singapore,organic,monthly,23,2,47.39,0.097,0,0,0.582,46.6,0,0.1116,low
CUST-02373,DermaCo Labs,Singapore,paid_search,monthly,9,3,42.72,0.199,1,0,0.528,54.5,1,0.3295,watch
CUST-02374,Northstar Apparel,Singapore,organic,monthly,18,1,49.75,0.337,1,0,0.696,28.5,0,0.2196,low
CUST-02375,Voltix Home,Indonesia,paid_search,monthly,22,1,117.29,0.081,2,1,0.452,28.1,0,0.228,low
CUST-02376,Northstar Apparel,Singapore,affiliate,monthly,3,2,54.03,0.342,2,0,0.666,34.3,0,0.4367,watch
CUST-02377,VitalEdge Wellness,Indonesia,display,monthly,14,3,66.51,0.092,1,0,0.604,40.2,0,0.2011,low
CUST-02378,DermaCo Labs,Indonesia,email,quarterly,28,1,36.7,0.3,2,0,0.377,62.1,0,0.2068,low
CUST-02379,Voltix Home,Philippines,paid_search,monthly,16,2,93.45,0.184,2,1,0.217,25.2,0,0.3224,watch
CUST-02380,Northstar Apparel,Malaysia,organic,monthly,36,3,35.43,0.323,0,0,0.632,30.3,0,0.0678,low
CUST-02381,Northstar Apparel,Thailand,paid_search,monthly,23,1,67.34,0.444,0,0,0.54,34.5,1,0.2152,low
CUST-02382,VitalEdge Wellness,Indonesia,paid_search,monthly,18,3,55.72,0.128,0,2,0.571,25.2,0,0.1362,low
CUST-02383,VitalEdge Wellness,Philippines,email,monthly,12,2,85.44,0.136,1,0,0.518,36.6,0,0.1907,low
CUST-02384,DermaCo Labs,Malaysia,organic,monthly,14,1,35.62,0.164,1,0,0.393,39.6,0,0.2533,watch
CUST-02385,Voltix Home,Singapore,display,monthly,21,1,125.47,0.112,0,1,0.43,20.0,0,0.1707,low
CUST-02386,Northstar Apparel,Singapore,affiliate,quarterly,32,2,64.82,0.25,3,0,0.519,49.4,0,0.167,low
CUST-02387,DermaCo Labs,Malaysia,affiliate,monthly,19,1,30.09,0.142,0,0,0.891,22.1,0,0.0704,low
CUST-02388,Northstar Apparel,Philippines,display,monthly,21,3,33.58,0.36,0,0,0.752,31.8,1,0.1496,low
CUST-02389,DermaCo Labs,Malaysia,organic,quarterly,32,2,46.41,0.244,0,0,0.468,58.2,1,0.075,low
CUST-02390,Northstar Apparel,Philippines,organic,annual,15,1,68.46,0.24,0,0,0.596,72.6,0,0.1455,low
CUST-02391,Northstar Apparel,Indonesia,affiliate,monthly,24,1,39.82,0.317,0,1,0.543,25.8,0,0.1519,low
CUST-02392,Northstar Apparel,Malaysia,paid_search,quarterly,9,2,45.89,0.37,1,0,0.707,40.4,0,0.2226,low
CUST-02393,Voltix Home,Indonesia,paid_search,annual,35,2,104.9,0.369,2,1,0.501,72.3,0,0.1726,low
CUST-02394,Northstar Apparel,Indonesia,email,annual,26,1,79.34,0.161,0,1,0.931,66.7,0,0.0678,low
CUST-02395,VitalEdge Wellness,Singapore,paid_search,quarterly,34,3,85.31,0.398,0,0,0.576,50.6,0,0.0755,low
CUST-02396,Northstar Apparel,Malaysia,affiliate,monthly,16,3,70.09,0.167,2,2,0.503,17.7,0,0.2823,watch
CUST-02397,Voltix Home,Singapore,paid_search,quarterly,5,2,139.21,0.184,2,0,0.319,47.6,0,0.3777,watch
CUST-02398,DermaCo Labs,Singapore,email,annual,36,2,63.45,0.343,0,1,0.588,64.8,0,0.0821,low
CUST-02399,Voltix Home,Malaysia,organic,quarterly,32,2,85.96,0.295,2,0,0.26,54.3,0,0.1472,low
CUST-02400,Voltix Home,Singapore,paid_search,monthly,19,3,106.7,0.311,4,0,0.537,33.0,1,0.4224,watch
CUST-02401,Voltix Home,Thailand,paid_search,quarterly,10,1,96.18,0.142,2,1,0.399,47.6,1,0.2791,watch
CUST-02402,Voltix Home,Singapore,display,quarterly,24,2,140.19,0.208,0,0,0.386,59.3,0,0.1488,low
CUST-02403,DermaCo Labs,Thailand,email,quarterly,26,2,52.23,0.279,0,0,0.592,34.9,0,0.0704,low
CUST-02404,Voltix Home,Malaysia,affiliate,annual,33,1,152.39,0.135,2,0,0.192,81.3,0,0.16,low
CUST-02405,VitalEdge Wellness,Malaysia,email,monthly,33,2,62.79,0.196,2,0,0.538,28.4,0,0.1073,low
CUST-02406,Northstar Apparel,Thailand,organic,monthly,36,2,67.51,0.096,2,1,0.721,20.5,1,0.0909,low
CUST-02407,VitalEdge Wellness,Singapore,affiliate,monthly,13,3,76.13,0.271,1,1,0.428,31.4,0,0.2693,watch
CUST-02408,Northstar Apparel,Malaysia,email,monthly,1,2,47.12,0.168,0,0,0.55,27.8,1,0.2365,low
CUST-02409,DermaCo Labs,Thailand,email,monthly,20,3,25.17,0.302,1,1,0.3,47.6,0,0.2859,watch
CUST-02410,Northstar Apparel,Malaysia,organic,quarterly,17,3,62.42,0.187,0,2,0.456,46.0,1,0.1531,low
CUST-02411,Northstar Apparel,Thailand,paid_search,monthly,20,1,53.57,0.068,1,1,0.165,22.4,0,0.238,low
CUST-02412,Northstar Apparel,Indonesia,display,monthly,26,2,49.98,0.068,0,1,0.594,33.9,0,0.1241,low
CUST-02413,Voltix Home,Malaysia,paid_search,monthly,26,1,118.2,0.312,1,1,0.814,28.7,0,0.1475,low
CUST-02414,VitalEdge Wellness,Malaysia,paid_search,monthly,7,2,63.7,0.475,1,1,0.585,41.5,1,0.4308,watch
CUST-02415,VitalEdge Wellness,Philippines,paid_search,monthly,33,1,63.35,0.066,0,0,0.282,28.4,0,0.0686,low
CUST-02416,VitalEdge Wellness,Indonesia,affiliate,monthly,6,1,64.67,0.427,0,1,0.553,25.9,0,0.3059,watch
CUST-02417,DermaCo Labs,Indonesia,organic,quarterly,4,3,40.53,0.277,1,0,0.656,49.1,0,0.2424,low
CUST-02418,Northstar Apparel,Indonesia,display,quarterly,6,3,46.82,0.048,1,0,0.464,47.6,1,0.2335,low
CUST-02419,DermaCo Labs,Indonesia,affiliate,monthly,27,3,42.9,0.339,1,0,0.476,26.1,0,0.1595,low
CUST-02420,DermaCo Labs,Philippines,affiliate,monthly,8,1,37.34,0.359,3,1,0.5,42.4,1,0.5527,high
CUST-02421,VitalEdge Wellness,Thailand,display,monthly,6,3,71.22,0.178,2,1,0.426,28.9,0,0.4271,watch
CUST-02422,VitalEdge Wellness,Malaysia,organic,quarterly,14,1,66.7,0.077,2,0,0.433,66.8,0,0.2045,low
CUST-02423,VitalEdge Wellness,Philippines,organic,monthly,28,1,68.42,0.14,0,0,0.312,28.5,0,0.0895,low
CUST-02424,VitalEdge Wellness,Malaysia,email,annual,32,2,86.43,0.233,2,2,0.779,87.9,0,0.1334,low
CUST-02425,Voltix Home,Singapore,display,monthly,6,1,130.37,0.101,0,1,0.336,18.1,1,0.3121,watch
CUST-02426,Voltix Home,Singapore,organic,monthly,6,2,99.48,0.222,0,0,0.549,25.0,0,0.2032,low
CUST-02427,Northstar Apparel,Singapore,organic,monthly,28,3,46.34,0.281,0,1,0.5,38.4,0,0.1417,low
CUST-02428,DermaCo Labs,Philippines,display,monthly,7,3,31.16,0.12,1,0,0.53,12.0,0,0.2332,low
CUST-02429,DermaCo Labs,Malaysia,paid_search,quarterly,4,1,38.33,0.219,1,2,0.644,44.6,0,0.3032,watch
CUST-02430,VitalEdge Wellness,Indonesia,organic,quarterly,29,2,71.51,0.141,1,4,0.343,61.1,0,0.1836,low
CUST-02431,DermaCo Labs,Philippines,organic,annual,33,1,29.84,0.328,0,0,0.513,93.5,0,0.0955,low
CUST-02432,Voltix Home,Indonesia,paid_search,quarterly,11,1,110.23,0.265,0,2,0.565,69.7,0,0.2572,watch
CUST-02433,Northstar Apparel,Indonesia,organic,monthly,22,3,59.34,0.325,2,0,0.57,28.1,0,0.2526,watch
CUST-02434,Voltix Home,Singapore,paid_search,monthly,2,2,157.64,0.302,0,0,0.467,15.6,0,0.3324,watch
CUST-02435,DermaCo Labs,Indonesia,display,monthly,34,3,31.13,0.315,0,0,0.571,26.3,0,0.104,low
CUST-02436,Northstar Apparel,Malaysia,affiliate,quarterly,8,2,61.09,0.178,1,0,0.652,46.0,0,0.1698,low
CUST-02437,Voltix Home,Indonesia,display,annual,21,1,213.72,0.161,3,1,0.645,68.6,0,0.369,watch
CUST-02438,DermaCo Labs,Malaysia,paid_search,monthly,7,2,39.19,0.451,1,0,0.523,22.8,0,0.3901,watch
CUST-02439,Northstar Apparel,Malaysia,email,monthly,32,1,65.0,0.214,1,1,0.677,34.2,0,0.1212,low
CUST-02440,DermaCo Labs,Singapore,affiliate,monthly,31,2,25.15,0.283,0,0,0.731,12.6,0,0.06,low
CUST-02441,DermaCo Labs,Malaysia,display,monthly,7,1,37.55,0.401,1,0,0.292,26.2,0,0.5059,high
CUST-02442,Northstar Apparel,Indonesia,organic,monthly,7,3,43.64,0.038,0,2,0.527,48.0,0,0.2483,low
CUST-02443,VitalEdge Wellness,Thailand,email,quarterly,20,2,70.82,0.23,3,0,0.926,45.3,0,0.1298,low
CUST-02444,DermaCo Labs,Malaysia,paid_search,monthly,9,1,46.56,0.019,0,1,0.464,46.2,0,0.2313,low
CUST-02445,Voltix Home,Singapore,display,annual,13,3,144.69,0.256,0,0,0.41,77.2,0,0.2433,low
CUST-02446,Northstar Apparel,Singapore,organic,monthly,9,3,51.48,0.38,0,0,0.335,43.6,0,0.3535,watch
CUST-02447,VitalEdge Wellness,Malaysia,paid_search,monthly,2,1,30.71,0.416,0,0,0.287,39.8,0,0.402,watch
CUST-02448,Northstar Apparel,Malaysia,display,quarterly,3,1,61.27,0.023,1,0,0.329,49.0,0,0.3056,watch
CUST-02449,Northstar Apparel,Thailand,affiliate,annual,19,1,52.16,0.218,0,1,0.538,79.1,0,0.1412,low
CUST-02450,Northstar Apparel,Indonesia,paid_search,monthly,13,2,75.07,0.37,1,0,0.521,33.9,1,0.3595,watch
CUST-02451,VitalEdge Wellness,Indonesia,paid_search,annual,34,2,80.4,0.148,2,1,0.523,74.2,0,0.1219,low
CUST-02452,DermaCo Labs,Philippines,paid_search,quarterly,34,1,39.62,0.071,0,0,0.096,49.8,0,0.0733,low
CUST-02453,DermaCo Labs,Indonesia,display,monthly,4,1,48.4,0.104,1,0,0.606,34.6,1,0.3462,watch
CUST-02454,Voltix Home,Indonesia,paid_search,annual,1,1,101.59,0.152,0,1,0.649,72.8,0,0.2271,low
CUST-02455,Northstar Apparel,Singapore,email,monthly,21,2,32.37,0.26,1,0,0.609,14.8,0,0.1455,low
CUST-02456,VitalEdge Wellness,Philippines,display,monthly,15,3,50.48,0.11,0,0,0.313,36.7,0,0.1699,low
CUST-02457,DermaCo Labs,Malaysia,affiliate,monthly,14,3,28.06,0.487,0,1,0.55,23.4,1,0.2398,low
CUST-02458,Northstar Apparel,Indonesia,organic,monthly,33,3,62.72,0.246,0,0,0.527,61.6,0,0.1181,low
CUST-02459,Northstar Apparel,Thailand,affiliate,quarterly,17,2,55.95,0.179,0,0,0.191,50.6,0,0.1465,low
CUST-02460,DermaCo Labs,Singapore,affiliate,annual,32,1,31.78,0.404,1,2,0.411,68.1,0,0.1882,low
CUST-02461,Voltix Home,Singapore,paid_search,quarterly,2,1,109.53,0.127,1,0,0.661,61.1,1,0.242,low
CUST-02462,Voltix Home,Thailand,affiliate,monthly,30,3,166.41,0.135,0,1,0.621,12.0,0,0.0637,low
CUST-02463,VitalEdge Wellness,Philippines,email,monthly,14,1,50.93,0.324,0,1,0.482,18.1,1,0.1776,low
CUST-02464,Northstar Apparel,Philippines,affiliate,monthly,20,1,56.49,0.087,0,0,0.578,27.9,0,0.0945,low
CUST-02465,DermaCo Labs,Philippines,email,quarterly,12,2,41.33,0.483,0,1,0.89,45.4,0,0.1595,low
CUST-02466,VitalEdge Wellness,Thailand,paid_search,monthly,18,1,75.99,0.134,0,0,0.339,45.7,1,0.1723,low
CUST-02467,DermaCo Labs,Thailand,organic,quarterly,9,1,45.16,0.337,0,0,0.794,55.8,0,0.1644,low
CUST-02468,VitalEdge Wellness,Malaysia,paid_search,annual,22,3,79.57,0.048,2,0,0.454,63.1,0,0.1236,low
CUST-02469,DermaCo Labs,Philippines,paid_search,monthly,23,2,51.24,0.281,0,0,0.354,27.5,0,0.1642,low
CUST-02470,DermaCo Labs,Philippines,display,monthly,7,1,44.58,0.052,2,0,0.481,38.5,1,0.378,watch
CUST-02471,VitalEdge Wellness,Singapore,display,quarterly,29,2,59.17,0.37,2,0,0.847,49.2,0,0.1359,low
CUST-02472,VitalEdge Wellness,Singapore,paid_search,monthly,22,2,58.13,0.205,3,0,0.469,43.7,1,0.303,watch
CUST-02473,Northstar Apparel,Thailand,affiliate,monthly,7,3,58.89,0.191,3,0,0.751,37.3,0,0.3481,watch
CUST-02474,VitalEdge Wellness,Thailand,organic,quarterly,32,1,92.9,0.334,2,1,0.388,52.1,0,0.1825,low
CUST-02475,DermaCo Labs,Thailand,paid_search,quarterly,4,2,51.62,0.313,1,0,0.295,66.6,1,0.415,watch
CUST-02476,VitalEdge Wellness,Indonesia,email,monthly,15,1,59.21,0.234,2,0,0.536,37.1,0,0.2706,watch
CUST-02477,VitalEdge Wellness,Philippines,display,quarterly,9,3,63.55,0.201,5,0,0.6,57.0,1,0.4838,high
CUST-02478,Northstar Apparel,Philippines,affiliate,monthly,24,1,69.23,0.366,0,1,0.575,17.5,0,0.1484,low
CUST-02479,VitalEdge Wellness,Thailand,paid_search,monthly,17,1,41.52,0.133,2,0,0.621,12.0,0,0.1555,low
CUST-02480,VitalEdge Wellness,Singapore,display,quarterly,8,3,60.83,0.222,0,0,0.744,53.3,0,0.1514,low
CUST-02481,Northstar Apparel,Philippines,display,annual,30,1,64.33,0.132,1,0,0.641,85.0,0,0.1176,low
CUST-02482,Northstar Apparel,Indonesia,display,monthly,17,2,54.29,0.196,1,0,0.671,35.2,0,0.2369,low
CUST-02483,VitalEdge Wellness,Thailand,display,monthly,11,3,101.8,0.346,1,0,0.511,36.1,0,0.3579,watch
CUST-02484,VitalEdge Wellness,Malaysia,organic,monthly,35,3,55.56,0.141,2,2,0.586,28.0,0,0.1093,low
CUST-02485,Voltix Home,Philippines,organic,monthly,7,2,135.0,0.128,0,0,0.743,23.4,0,0.1362,low
CUST-02486,Voltix Home,Indonesia,display,monthly,14,3,110.86,0.136,2,1,0.336,27.2,0,0.3696,watch
CUST-02487,Voltix Home,Thailand,paid_search,quarterly,35,2,156.93,0.204,3,1,0.441,50.4,0,0.183,low
CUST-02488,Northstar Apparel,Indonesia,organic,monthly,34,1,50.08,0.343,1,0,0.745,38.9,1,0.1237,low
CUST-02489,DermaCo Labs,Philippines,paid_search,annual,30,3,44.33,0.312,0,3,0.464,73.8,0,0.1478,low
CUST-02490,DermaCo Labs,Malaysia,email,annual,29,3,57.93,0.098,1,1,0.731,69.8,0,0.0726,low
CUST-02491,DermaCo Labs,Philippines,display,monthly,29,3,34.52,0.285,1,0,0.456,33.5,0,0.1757,low
CUST-02492,VitalEdge Wellness,Singapore,display,monthly,35,1,58.05,0.041,0,1,0.359,51.3,0,0.1067,low
CUST-02493,Voltix Home,Philippines,organic,annual,33,3,127.56,0.144,1,0,0.681,72.5,0,0.0555,low
CUST-02494,VitalEdge Wellness,Philippines,affiliate,monthly,5,3,84.55,0.316,1,0,0.632,28.1,0,0.2543,watch
CUST-02495,DermaCo Labs,Singapore,organic,quarterly,12,1,37.03,0.538,0,0,0.537,49.3,0,0.2605,watch
CUST-02496,Voltix Home,Malaysia,affiliate,monthly,33,2,85.04,0.436,0,0,0.855,15.7,0,0.054,low
CUST-02497,Voltix Home,Philippines,email,quarterly,16,1,152.96,0.226,0,0,0.701,54.8,0,0.1081,low
CUST-02498,DermaCo Labs,Thailand,display,monthly,19,3,41.89,0.212,0,1,0.467,25.8,1,0.1946,low
CUST-02499,Northstar Apparel,Philippines,email,annual,35,1,38.6,0.119,0,2,0.119,64.5,0,0.093,low
CUST-02500,VitalEdge Wellness,Indonesia,organic,monthly,24,2,64.95,0.261,0,1,0.454,32.6,0,0.143,low
CUST-02501,VitalEdge Wellness,Indonesia,email,quarterly,36,1,78.44,0.129,1,1,0.414,55.4,0,0.0793,low
CUST-02502,Northstar Apparel,Malaysia,display,monthly,2,3,42.79,0.161,2,0,0.922,21.2,0,0.3021,watch
CUST-02503,Northstar Apparel,Malaysia,display,monthly,6,3,37.65,0.172,0,0,0.754,18.4,0,0.1813,low
CUST-02504,VitalEdge Wellness,Philippines,display,monthly,31,1,70.05,0.262,1,1,0.672,39.1,0,0.1504,low
CUST-02505,Voltix Home,Thailand,organic,monthly,13,2,146.75,0.358,0,0,0.616,29.6,0,0.2065,low
CUST-02506,Northstar Apparel,Thailand,display,quarterly,27,2,32.46,0.074,0,1,0.905,58.2,0,0.0583,low
CUST-02507,DermaCo Labs,Philippines,organic,quarterly,32,2,35.55,0.102,1,0,0.404,58.5,0,0.0765,low
CUST-02508,VitalEdge Wellness,Indonesia,display,quarterly,21,2,69.59,0.285,0,1,0.636,52.3,0,0.1393,low
CUST-02509,Northstar Apparel,Malaysia,affiliate,monthly,25,2,57.44,0.285,0,0,0.502,36.9,1,0.1302,low
CUST-02510,Voltix Home,Malaysia,affiliate,monthly,15,2,98.59,0.371,1,0,0.516,18.4,1,0.2081,low
CUST-02511,DermaCo Labs,Indonesia,email,monthly,12,2,32.95,0.063,0,1,0.612,40.6,0,0.1612,low
CUST-02512,VitalEdge Wellness,Philippines,display,annual,2,1,97.25,0.311,1,1,0.698,81.8,1,0.403,watch
CUST-02513,Northstar Apparel,Thailand,organic,monthly,23,3,62.92,0.154,2,0,0.428,32.7,0,0.2076,low
CUST-02514,Northstar Apparel,Indonesia,email,monthly,2,2,65.01,0.55,2,1,0.628,34.3,1,0.6284,high
CUST-02515,DermaCo Labs,Malaysia,paid_search,quarterly,1,1,43.57,0.203,0,1,0.398,59.2,0,0.3196,watch
CUST-02516,Northstar Apparel,Singapore,display,quarterly,3,2,70.95,0.34,1,0,0.849,37.3,1,0.2987,watch
CUST-02517,Voltix Home,Indonesia,paid_search,monthly,34,1,145.94,0.1,1,1,0.188,45.9,0,0.1896,low
CUST-02518,Voltix Home,Indonesia,affiliate,monthly,12,2,126.77,0.222,0,1,0.96,31.5,0,0.1315,low
CUST-02519,DermaCo Labs,Indonesia,email,monthly,15,2,44.39,0.159,2,2,0.749,30.1,0,0.2713,watch
CUST-02520,VitalEdge Wellness,Thailand,organic,quarterly,34,3,86.05,0.082,0,1,0.438,44.3,0,0.0446,low
CUST-02521,VitalEdge Wellness,Philippines,organic,monthly,27,1,54.18,0.133,2,1,0.611,36.1,0,0.1423,low
CUST-02522,VitalEdge Wellness,Thailand,email,monthly,6,3,97.52,0.152,0,1,0.462,35.0,0,0.2287,low
CUST-02523,VitalEdge Wellness,Indonesia,organic,monthly,15,2,43.37,0.331,0,0,0.651,33.1,0,0.1528,low
CUST-02524,Northstar Apparel,Malaysia,organic,monthly,14,2,55.24,0.101,0,0,0.77,34.5,0,0.1145,low
CUST-02525,Voltix Home,Philippines,email,annual,16,3,162.5,0.226,0,0,0.495,68.3,0,0.1279,low
CUST-02526,DermaCo Labs,Malaysia,affiliate,annual,33,1,39.37,0.128,0,1,0.342,75.1,0,0.0775,low
CUST-02527,Northstar Apparel,Malaysia,organic,monthly,21,1,37.56,0.139,0,0,0.571,36.5,0,0.1148,low
CUST-02528,Northstar Apparel,Philippines,affiliate,quarterly,6,3,41.41,0.143,0,1,0.701,43.7,0,0.1197,low
CUST-02529,Northstar Apparel,Thailand,paid_search,monthly,28,1,69.03,0.095,1,0,0.735,23.5,0,0.0937,low
CUST-02530,Northstar Apparel,Malaysia,organic,monthly,29,3,44.51,0.142,0,0,0.694,30.0,0,0.0621,low
CUST-02531,Voltix Home,Malaysia,email,monthly,10,3,97.99,0.073,2,0,0.651,21.7,0,0.1765,low
CUST-02532,DermaCo Labs,Thailand,paid_search,quarterly,22,2,51.07,0.168,1,1,0.424,41.3,0,0.1496,low
CUST-02533,VitalEdge Wellness,Malaysia,organic,monthly,13,2,67.7,0.223,2,1,0.464,22.0,0,0.2935,watch
CUST-02534,Voltix Home,Malaysia,email,quarterly,6,1,85.2,0.401,3,0,0.536,67.4,1,0.4568,high
CUST-02535,Voltix Home,Indonesia,affiliate,monthly,6,1,115.17,0.477,2,0,0.786,41.7,0,0.4366,watch
CUST-02536,VitalEdge Wellness,Singapore,paid_search,quarterly,8,1,57.73,0.259,0,0,0.27,47.8,0,0.2256,low
CUST-02537,DermaCo Labs,Indonesia,display,quarterly,22,1,67.05,0.154,3,3,0.292,43.4,1,0.4577,high
CUST-02538,Northstar Apparel,Philippines,email,monthly,26,3,48.28,0.204,0,0,0.332,26.8,0,0.1079,low
CUST-02539,Northstar Apparel,Malaysia,organic,monthly,14,3,52.38,0.209,2,0,0.471,21.2,0,0.2681,watch
CUST-02540,VitalEdge Wellness,Indonesia,organic,monthly,16,1,67.27,0.416,0,0,0.693,24.9,0,0.1728,low
CUST-02541,Voltix Home,Malaysia,email,monthly,32,2,124.52,0.318,0,2,0.504,27.5,0,0.1219,low
CUST-02542,Voltix Home,Singapore,organic,monthly,28,3,91.73,0.063,1,1,0.605,22.1,1,0.0823,low
CUST-02543,Voltix Home,Thailand,paid_search,monthly,27,2,151.29,0.435,3,0,0.751,26.5,1,0.2806,watch
CUST-02544,DermaCo Labs,Thailand,affiliate,monthly,21,2,24.53,0.153,1,0,0.411,40.0,0,0.1616,low
CUST-02545,DermaCo Labs,Philippines,email,monthly,9,2,36.9,0.389,1,1,0.608,41.6,0,0.3571,watch
CUST-02546,Voltix Home,Malaysia,display,annual,21,1,154.06,0.024,0,1,0.432,71.3,0,0.1377,low
CUST-02547,DermaCo Labs,Thailand,display,monthly,4,2,38.01,0.146,0,0,0.737,24.2,0,0.2093,low
CUST-02548,Northstar Apparel,Indonesia,paid_search,monthly,24,3,44.57,0.063,0,1,0.543,40.7,0,0.1164,low
CUST-02549,DermaCo Labs,Indonesia,display,monthly,10,2,41.64,0.159,1,1,0.375,24.6,1,0.3683,watch
CUST-02550,DermaCo Labs,Singapore,affiliate,monthly,28,3,26.9,0.278,1,1,0.378,21.3,0,0.1606,low
CUST-02551,Northstar Apparel,Indonesia,organic,monthly,12,3,78.01,0.243,0,0,0.428,39.0,0,0.2513,watch
CUST-02552,VitalEdge Wellness,Singapore,organic,annual,8,2,99.51,0.302,0,0,0.459,66.6,1,0.2183,low
CUST-02553,VitalEdge Wellness,Indonesia,affiliate,monthly,8,3,74.32,0.363,2,1,0.41,27.7,1,0.4325,watch
CUST-02554,Northstar Apparel,Malaysia,display,annual,4,2,58.09,0.278,1,0,0.896,68.4,1,0.2666,watch
CUST-02555,VitalEdge Wellness,Philippines,display,annual,10,2,88.57,0.255,1,1,0.308,82.7,0,0.3791,watch
CUST-02556,DermaCo Labs,Thailand,organic,monthly,34,2,29.05,0.303,1,0,0.453,40.4,0,0.1317,low
CUST-02557,DermaCo Labs,Singapore,organic,monthly,1,3,36.76,0.028,0,0,0.633,35.8,0,0.1894,low
CUST-02558,Voltix Home,Indonesia,email,monthly,13,1,87.01,0.046,0,0,0.385,34.5,0,0.1421,low
CUST-02559,VitalEdge Wellness,Thailand,email,monthly,31,1,87.24,0.022,0,0,0.321,21.4,0,0.0619,low
CUST-02560,Northstar Apparel,Malaysia,paid_search,monthly,23,1,61.63,0.273,0,1,0.475,36.6,1,0.1995,low
CUST-02561,Voltix Home,Malaysia,affiliate,quarterly,6,3,187.09,0.401,1,2,0.348,52.5,1,0.455,high
CUST-02562,Voltix Home,Thailand,organic,quarterly,34,1,168.07,0.341,2,0,0.181,39.3,0,0.1906,low
CUST-02563,DermaCo Labs,Malaysia,organic,monthly,4,2,38.9,0.084,0,2,0.621,21.8,0,0.2178,low
CUST-02564,Northstar Apparel,Philippines,organic,monthly,17,2,70.52,0.149,1,1,0.441,31.8,0,0.2309,low
CUST-02565,Voltix Home,Thailand,display,monthly,5,1,129.74,0.098,0,0,0.543,30.1,0,0.2425,low
CUST-02566,VitalEdge Wellness,Malaysia,email,monthly,14,1,72.27,0.104,1,0,0.3,18.7,0,0.1867,low
CUST-02567,Voltix Home,Indonesia,organic,monthly,28,2,153.8,0.27,3,0,0.447,13.9,1,0.2527,watch
CUST-02568,Voltix Home,Malaysia,organic,annual,3,2,183.6,0.415,2,0,0.843,83.9,1,0.4284,watch
CUST-02569,Northstar Apparel,Thailand,affiliate,monthly,36,3,73.51,0.499,1,1,0.297,40.4,0,0.2337,low
CUST-02570,DermaCo Labs,Malaysia,affiliate,quarterly,21,2,40.59,0.134,0,0,0.12,52.7,0,0.1223,low
CUST-02571,DermaCo Labs,Indonesia,organic,annual,30,2,61.46,0.041,2,3,0.467,80.0,0,0.1924,low
CUST-02572,DermaCo Labs,Indonesia,organic,monthly,31,1,35.74,0.127,1,1,0.535,44.3,0,0.1379,low
CUST-02573,DermaCo Labs,Singapore,display,quarterly,18,1,52.65,0.163,0,0,0.372,52.9,0,0.1801,low
CUST-02574,Northstar Apparel,Indonesia,organic,monthly,27,3,74.69,0.124,0,1,0.366,34.0,0,0.1347,low
CUST-02575,VitalEdge Wellness,Indonesia,affiliate,quarterly,27,2,79.0,0.53,0,1,0.048,41.6,1,0.2099,low
CUST-02576,Northstar Apparel,Malaysia,paid_search,monthly,2,3,50.03,0.322,2,1,0.493,37.7,0,0.5452,high
CUST-02577,VitalEdge Wellness,Malaysia,organic,monthly,14,3,65.87,0.407,0,0,0.602,23.2,0,0.1691,low
